"","Organism Group","Life Stage","Species","Estimated Maximum Ingestible Size (mm)","Level of Biological Organization","Exposure Route","Environment","Acute/Chronic","Exposure Duration (days)","translocatable","Effect Score","Effect Metric","Broad Endpoint Category","Specific Endpoint Category","Empirical Tissue Translocation ERM Conc. (log 10 particles/mL; 1-5,000 um)","Empirical Food Dilution ERM Conc. (log 10 particles/mL; 1-5,000 um)","PA_fraction","PE_fraction","PET_fraction","PLA_fraction","PMMA_fraction","PP_fraction","PS_fraction","PUR_fraction","PVC_fraction","fiber_fraction","fragment_fraction","sphere_fraction"
"834","Crustacea","Early","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",4,"NOEC","Fitness","Reproduction",5.27546713121826,3.84121197712832,0,1,0,0,0,0,0,0,0,0,1,0
"835","Crustacea","Adult","Gammarus pulex",1.44941288885944,"organism","water","Freshwater","Chronic",48,"translocatable",2,"not_available","Behavioral, Sensory, Neurological","Feeding",3.09679844927477,1.43077825232444,0,0,1,0,0,0,0,0,0,0,1,0
"836","Crustacea","Early","Ceriodaphnia dubia",0.03567,"organism","water","Freshwater","Acute",8,"translocatable",4,"not_available","Fitness","Reproduction",0.885369089223392,0.524911291477701,0,1,0,0,0,0,0,0,0,0,0,1
"837","Crustacea","Early","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",3,"not_available","Fitness","Growth",2.9697952171554,2.25704646243326,0,0,0,0,0,0,1,0,0,0,0,1
"838","Crustacea","Early","Tigriopus japonicus",0.168691080099539,"organism","water","Marine","Acute",4,"translocatable",6,"not_available","Fitness","Mortality",4.33634908429596,3.7658223816237,0,0,0,0,0,0,1,0,0,0,0,1
"839","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"LOEC","Fitness","Reproduction",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"840","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"841","Crustacea","Early","Tigriopus japonicus",0.168691080099539,"organism","water","Marine","Acute",14,"translocatable",3,"not_available","Fitness","Development",2.65510784699045,2.08458114431819,0,0,0,0,0,0,1,0,0,0,0,1
"842","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"organism","water","Marine","Acute",10,"non-translocatable",2,"not_available","Behavioral, Sensory, Neurological","Feeding",4.41050225141479,2.4602140482723,0,1,0,0,0,0,0,0,0,0,1,0
"843","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",0.825196813216299,-1.42092752555315,0,0,0,0,0,0,1,0,0,0,0,1
"844","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"NOEC","Metabolism","Oxidative Stress",5.41050225141479,3.4602140482723,0,1,0,0,0,0,0,0,0,0,1,0
"845","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"not_available","Metabolism","Oxidative Stress",1.31552673818394,-0.634761464958561,0,1,0,0,0,0,0,0,0,0,1,0
"846","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",0.825196813216299,-1.42092752555315,0,0,0,0,0,0,1,0,0,0,0,1
"847","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",1.78455794103142,-0.461566397738024,0,0,0,0,0,0,1,0,0,0,0,1
"848","Mollusca","Early","Mytilus galloprovincialis",9.51890176843551,"organism","water","Marine","Acute",2,"translocatable",3,"not_available","Fitness","Development",6.11996132040405,2.57688516987448,0,1,0,0,0,0,0,0,0,0,1,0
"849","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"organism","water","Marine","Acute",10,"non-translocatable",2,"not_available","Behavioral, Sensory, Neurological","Feeding",1.31552673818394,-0.634761464958561,0,1,0,0,0,0,0,0,0,0,1,0
"850","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",1.78455794103142,-0.461566397738024,0,0,0,0,0,0,1,0,0,0,0,1
"851","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"LOEC","Fitness","Sex Hormones",1.78455794103142,-0.461566397738024,0,0,0,0,0,0,1,0,0,0,0,1
"852","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"NOEC","Metabolism","Oxidative Stress",0.825196813216299,-1.42092752555315,0,0,0,0,0,0,1,0,0,0,0,1
"853","Crustacea","Early","Ceriodaphnia dubia",0.03567,"organism","water","Freshwater","Acute",2,"non-translocatable",6,"not_available","Fitness","Mortality",3.62344232046884,4.3026572273143,0,0,1,0,0,0,0,0,0,1,0,0
"854","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"LOEC","Metabolism","Oxidative Stress",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"855","Crustacea","Early","Ceriodaphnia dubia",0.03567,"organism","water","Freshwater","Acute",8,"non-translocatable",3,"not_available","Fitness","Growth",1.52332716758557,2.20254207443103,0,0,1,0,0,0,0,0,0,1,0,0
"856","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"not_available","Metabolism","Oxidative Stress",1.01902327956775,-1.07951665288284,0,0,0,0,0,1,0,0,0,0,1,0
"857","Mollusca","Juvenile","Crassostrea gigas",9.51890176843551,"organism","water","Marine","Chronic",80,"translocatable",3,"not_available","Fitness","Body Condition",1.64103398502701,-1.22725346300648,0,0,0,0,0,0,1,0,0,0,0,1
"858","Echinoderm","Early","Paracentrotus lividus",4.0445581424139,"organism","water","Marine","Acute",2,"translocatable",6,"LOEC","Fitness","Mortality",6.81893132474007,3.41954123900644,0,1,0,0,0,0,0,0,0,0,1,0
"859","Mollusca","Adult","Pinctada margaritifera",6.3959384728831,"tissue","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Reproduction",-0.0299072955965146,-3.38764690003905,0,0,0,0,0,0,1,0,0,0,0,1
"860","Crustacea","Early","Ceriodaphnia dubia",0.03567,"organism","water","Freshwater","Acute",2,"translocatable",6,"not_available","Fitness","Mortality",0.891803199228802,0.531345401483111,0,1,0,0,0,0,0,0,0,0,0,1
"861","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"LOEC","Metabolism","Oxidative Stress",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"862","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",1.78455794103142,-0.461566397738024,0,0,0,0,0,0,1,0,0,0,0,1
"863","Crustacea","Early","Hyalella azteca",0.112,"organism","water","Freshwater","Acute",10,"translocatable",6,"LC50","Fitness","Mortality",4.64262172376423,4.07777534832964,0,1,0,0,0,0,0,0,0,0,1,0
"864","Mollusca","Juvenile","Crassostrea gigas",9.51890176843551,"organism","water","Marine","Chronic",80,"translocatable",6,"not_available","Fitness","Mortality",1.64103398502701,-1.22725346300648,0,0,0,0,0,0,1,0,0,0,0,1
"865","Fish","Adult","Oryzias melastigma",2.76939075388703,"tissue","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Body Condition",1.78455794103142,-0.461566397738024,0,0,0,0,0,0,1,0,0,0,0,1
"866","Crustacea","Early","Tigriopus japonicus",0.168691080099539,"organism","water","Marine","Acute",4,"translocatable",6,"not_available","Fitness","Mortality",6.05374217148451,5.48321546881225,0,0,0,0,0,0,1,0,0,0,0,1
"867","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"NOEC","Metabolism","Detoxification",5.11399879279861,3.01545886034801,0,0,0,0,0,1,0,0,0,0,1,0
"868","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"tissue","water","Marine","Acute",10,"non-translocatable",1,"not_available","Circulatory, Respiratory","Gill Histological Abnormalities",1.01902327956775,-1.07951665288284,0,0,0,0,0,1,0,0,0,0,1,0
"869","Crustacea","Juvenile","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",3,"not_available","Fitness","Growth",5.24729584654599,5.16891935612737,0,0,0,1,0,0,0,0,0,0,1,0
"870","Fish","Juvenile","Acanthochromis polyacanthus",8.92479394883856,"organism","water","Marine","Chronic",42,"non-translocatable",1,"not_available","Behavioral, Sensory, Neurological","Agressivity",0.55137110966177,-0.529285280611966,0,0,1,0,0,0,0,0,0,0,1,0
"871","Fish","Juvenile","Acanthochromis polyacanthus",8.92479394883856,"organism","water","Marine","Acute",7,"non-translocatable",3,"not_available","Fitness","Growth",0.894072174478204,-0.186584215795532,0,0,1,0,0,0,0,0,0,0,1,0
"872","Crustacea","Juvenile","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",4,"not_available","Fitness","Reproduction",5.31150691385861,5.23313042343999,0,0,0,0,0,0,0,0,1,0,1,0
"873","Crustacea","Adult","Daphnia magna",0.11487,"organism","water","Freshwater","Acute",2,"translocatable",6,"not_available","Fitness","Mortality",5.69595124697738,6.307424150712,0,1,0,0,0,0,0,0,0,0,0,1
"874","Crustacea","Early","Daphnia magna",0.11487,"organism","water","Freshwater","Acute",4,"translocatable",6,"not_available","Fitness","Mortality",9.88921167336878,9.19965458156329,0,1,0,0,0,0,0,0,0,0,0,1
"875","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"NOEC","Metabolism","Oxidative Stress",5.41050225141479,3.4602140482723,0,1,0,0,0,0,0,0,0,0,1,0
"876","Cnidaria","Adult","Hydra attenuata",0.4,"organism","water","Marine","Acute",0.04,"non-translocatable",3,"not_available","Fitness","Development",7.5515902193885,7.1562577039775,0,1,0,0,0,0,0,0,0,0,1,0
"877","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"NOEC","Fitness","Sex Hormones",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"878","Crustacea","Juvenile","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",4,"NOEC","Fitness","Reproduction",7.20733254660097,7.12895605618236,0,0,0,1,0,0,0,0,0,0,1,0
"879","Crustacea","Early","Daphnia magna",0.11487,"organism","water","Freshwater","Acute",2,"non-translocatable",3,"NOEC","Fitness","Growth",3.74575284979133,4.49277506797823,0,0,1,0,0,0,0,0,0,1,0,0
"880","Crustacea","Early","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",6,"NOEC","Fitness","Mortality",3.9697952171554,3.25704646243326,0,0,0,0,0,0,1,0,0,0,0,1
"881","Echinoderm","Early","Paracentrotus lividus",4.0445581424139,"organism","water","Marine","Acute",2,"translocatable",6,"not_available","Fitness","Mortality",5.29605257953326,1.89666249379962,0,1,0,0,0,0,0,0,0,0,1,0
"882","Fish","Early","Danio rerio",0.4,"tissue","water","Freshwater","Acute",20,"translocatable",1,"not_available","Behavioral, Sensory, Neurological","Brain Histological Abnormalities",3.55476334906748,1.90450562523854,0,1,0,0,0,0,0,0,0,0,1,0
"883","Fish","Adult","Danio rerio",0.4,"organism","water","Freshwater","Acute",10,"non-translocatable",6,"not_available","Fitness","Mortality",3.35390434681821,2.69893452090145,0,0,0,0,0,0,0,0,1,0,1,0
"884","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Metabolism","Detoxification",1.78455794103142,-0.461566397738024,0,0,0,0,0,0,1,0,0,0,0,1
"885","Crustacea","Early","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",4,"NOEC","Fitness","Reproduction",3.9697952171554,3.25704646243326,0,0,0,0,0,0,1,0,0,0,0,1
"886","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",0.825196813216299,-1.42092752555315,0,0,0,0,0,0,1,0,0,0,0,1
"887","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"888","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Metabolism","Oxidative Stress",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"889","Crustacea","Early","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",3,"not_available","Fitness","Growth",3.66876522142785,2.95601646670571,0,0,0,0,0,0,1,0,0,0,0,1
"890","Rotifera","Early","Brachionus koreanus",0.0547861879401367,"organism","water","Marine","Acute",12,"translocatable",6,"NOEC","Fitness","Mortality",2.04180881363037,2.05447076956717,0,0,0,0,0,0,1,0,0,0,0,1
"891","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"NOEC","Metabolism","Oxidative Stress",5.41050225141479,3.4602140482723,0,1,0,0,0,0,0,0,0,0,1,0
"892","Fish","Early","Danio rerio",0.4,"organism","water","Freshwater","Acute",20,"translocatable",3,"NOEC","Fitness","Growth",5.55476334906748,3.90450562523854,0,1,0,0,0,0,0,0,0,0,1,0
"893","Echinoderm","Early","Tripneustes gratilla",6.51778454319139,"organism","water","Marine","Acute",5,"translocatable",3,"NOEC","Fitness","Growth",3.58988146269188,0.793323848665319,0,1,0,0,0,0,0,0,0,0,0,1
"894","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"NOEC","Metabolism","Detoxification",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"895","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"not_available","Metabolism","Oxidative Stress",1.01902327956775,-1.07951665288284,0,0,0,0,0,1,0,0,0,0,1,0
"896","Crustacea","Early","Tigriopus japonicus",0.168691080099539,"organism","water","Marine","Acute",4,"translocatable",6,"not_available","Fitness","Mortality",5.04955952770138,4.47903282502912,0,0,0,0,0,0,1,0,0,0,0,1
"897","Mollusca","Juvenile","Crassostrea gigas",9.51890176843551,"organism","water","Marine","Chronic",80,"translocatable",3,"NOEC","Fitness","Body Condition",2.64103398502701,-0.227253463006479,0,0,0,0,0,0,1,0,0,0,0,1
"898","Crustacea","Early","Ceriodaphnia dubia",0.03567,"organism","water","Freshwater","Acute",2,"translocatable",6,"not_available","Fitness","Mortality",0.577808226400453,0.217350428654762,0,1,0,0,0,0,0,0,0,0,0,1
"899","Crustacea","Early","Daphnia pulex",0.07087,"organism","water","Freshwater","Chronic",21,"translocatable",3,"not_available","Fitness","Growth",3.51485031876261,2.62826452421729,0,1,0,0,0,0,0,0,0,0,1,0
"900","Crustacea","Early","Artemia parthenogenetica",0.27,"organism","water","Marine","Acute",14,"translocatable",3,"not_available","Fitness","Development",0.127110082564168,-0.519698796303599,0,0,0,0,0,0,1,0,0,0,0,1
"901","Crustacea","Juvenile","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",3,"not_available","Fitness","Growth",5.31150691385861,5.23313042343999,0,0,0,0,0,0,0,0,1,0,1,0
"902","Crustacea","Juvenile","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",4,"not_available","Fitness","Reproduction",6.64332266057375,6.56494617015513,0,0,0,0,0,0,0,1,0,0,1,0
"903","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"NOEC","Metabolism","Detoxification",0.825196813216299,-1.42092752555315,0,0,0,0,0,0,1,0,0,0,0,1
"904","Echinoderm","Early","Paracentrotus lividus",4.0445581424139,"organism","water","Marine","Acute",2,"translocatable",6,"NOEC","Fitness","Mortality",6.29605257953326,2.89666249379962,0,1,0,0,0,0,0,0,0,0,1,0
"905","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Fitness","Sex Hormones",-0.152815033207773,-2.39893937197722,0,0,0,0,0,0,1,0,0,0,0,1
"906","Crustacea","Early","Daphnia pulex",0.07087,"organism","water","Freshwater","Acute",2,"translocatable",6,"LC50","Fitness","Mortality",7.51485031876261,6.62826452421729,0,1,0,0,0,0,0,0,0,0,1,0
"907","Crustacea","Juvenile","Gammarus pulex",1.44941288885944,"subcell","water","Freshwater","Chronic",48,"translocatable",1,"not_available","Metabolism","Carb Metabolism",2.15479039625246,0.488770199302132,0,0,1,0,0,0,0,0,0,0,1,0
"908","Crustacea","Early","Tigriopus japonicus",0.168691080099539,"organism","water","Marine","Acute",14,"translocatable",3,"not_available","Fitness","Development",2.65510784699045,2.08458114431819,0,0,0,0,0,0,1,0,0,0,0,1
"909","Crustacea","Early","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",4,"NOEC","Fitness","Reproduction",4.44552043527663,3.29938611169225,0,1,0,0,0,0,0,0,0,0,1,0
"910","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"organism","water","Marine","Acute",10,"non-translocatable",2,"not_available","Behavioral, Sensory, Neurological","Feeding",1.01902327956775,-1.07951665288284,0,0,0,0,0,1,0,0,0,0,1,0
"911","Crustacea","Early","Daphnia pulex",0.07087,"organism","water","Freshwater","Chronic",21,"translocatable",4,"NOEC","Fitness","Reproduction",4.51485031876261,3.62826452421729,0,1,0,0,0,0,0,0,0,0,1,0
"912","Crustacea","Juvenile","Daphnia magna",0.11487,"organism","water","Freshwater","Chronic",21,"translocatable",6,"not_available","Fitness","Mortality",6.89678048780209,6.81840399738348,0,0,0,0,0,0,0,0,1,0,1,0
"913","Mollusca","Early","Crassostrea gigas",9.51890176843551,"organism","water","Marine","Acute",1,"translocatable",2,"not_available","Behavioral, Sensory, Neurological","Feeding",0.167516854706286,-2.43752915858378,0,0,0,0,0,0,1,0,0,0,0,1
"914","Crustacea","Juvenile","Gammarus pulex",1.44941288885944,"organism","water","Freshwater","Chronic",48,"translocatable",3,"not_available","Fitness","Development",3.85376040058848,2.18774020363815,0,0,1,0,0,0,0,0,0,0,1,0
"915","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"not_available","Metabolism","Oxidative Stress",4.11399879279861,2.01545886034801,0,0,0,0,0,1,0,0,0,0,1,0
"916","Mollusca","Early","Crepidula onyx",4.0445581424139,"organism","water","Marine","Chronic",95,"translocatable",3,"LOEC","Fitness","Growth",4.46494272608358,0.865434487746354,0,0,0,0,0,0,1,0,0,0,0,1
"917","Fish","Adult","Oryzias melastigma",2.76939075388703,"organism","water","Marine","Chronic",60,"translocatable",4,"NOEC","Fitness","Reproduction",1.78455794103142,-0.461566397738024,0,0,0,0,0,0,1,0,0,0,0,1
"918","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"NOEC","Immune","Immune Other",5.41050225141479,3.4602140482723,0,1,0,0,0,0,0,0,0,0,1,0
"919","Fish","Adult","Oryzias melastigma",2.76939075388703,"subcell","water","Marine","Chronic",60,"translocatable",1,"not_available","Metabolism","Oxidative Stress",1.78455794103142,-0.461566397738024,0,0,0,0,0,0,1,0,0,0,0,1
"920","Mollusca","Adult","Crassostrea gigas",9.51890176843551,"subcell","water","Marine","Acute",10,"non-translocatable",1,"not_available","Metabolism","Oxidative Stress",1.31552673818394,-0.634761464958561,0,1,0,0,0,0,0,0,0,0,1,0
